MinTemp,MaxTemp,Evaporation,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,Month,Day,Location_Target_Encoded,Rainfall_Category_Heavy Rain,Rainfall_Category_Moderate Rain,Rainfall_Category_No Rain,Rainfall_Category_Very Heavy Rain,DewPointEstimate,AvgHumidity,AvgTemperature,TempRange,TempSunshineInteraction,PressureDifference,TempDifference
17.7,29.9,4.8,52.0,4.0,17.0,84.0,53.0,1006.2,1002.7,20.5,28.5,12,7,2.1931010928961747,1.0,0.0,0.0,0.0,14.867999999999999,68.5,23.799999999999997,12.2,227.57420786776856,-3.5,8.0
17.9,30.2,4.8,44.0,9.0,7.0,62.0,26.0,1007.8,1009.4,24.5,29.9,12,26,2.1931010928961747,1.0,0.0,0.0,0.0,11.097999999999999,44.0,24.049999999999997,12.3,229.85756112396692,1.6000000000000227,5.399999999999999
19.9,21.0,4.8,20.0,9.0,7.0,97.0,96.0,1013.5,1012.5,19.9,20.6,1,11,2.1931010928961747,1.0,0.0,0.0,0.0,19.302999999999997,96.5,20.45,1.1000000000000014,159.8347279338843,-1.0,0.7000000000000028
16.0,21.4,4.8,43.0,13.0,19.0,97.0,68.0,1013.9,1013.6,16.2,20.3,1,28,2.1931010928961747,1.0,0.0,0.0,0.0,15.52,82.5,18.7,5.399999999999999,162.87919894214875,-0.2999999999999545,4.100000000000001
17.4,28.4,4.8,35.0,6.0,17.0,87.0,61.0,1014.9,1012.5,21.3,27.1,3,12,2.1931010928961747,1.0,0.0,0.0,0.0,15.137999999999998,74.0,22.9,11.0,216.15744158677683,-2.3999999999999773,5.800000000000001
16.1,19.3,4.8,26.0,9.0,9.0,100.0,97.0,1020.6,1018.0,17.1,16.6,4,4,2.1931010928961747,1.0,0.0,0.0,0.0,16.1,98.5,17.700000000000003,3.1999999999999993,146.89572614876033,-2.6000000000000227,-0.5
12.8,23.1,4.8,19.0,9.0,15.0,83.0,72.0,1012.5,1009.5,18.4,20.6,4,23,2.1931010928961747,1.0,0.0,0.0,0.0,10.624,77.5,17.950000000000003,10.3,175.81820072727274,-3.0,2.200000000000003
17.4,23.2,4.8,31.0,9.0,9.0,86.0,78.0,1015.3,1013.1,19.3,21.9,5,3,2.1931010928961747,1.0,0.0,0.0,0.0,14.963999999999999,82.0,20.299999999999997,5.800000000000001,176.57931847933884,-2.199999999999932,2.599999999999998
9.2,15.0,4.8,35.0,17.0,19.0,86.0,61.0,1018.0,1017.6,10.5,14.4,6,19,2.1931010928961747,1.0,0.0,0.0,0.0,7.911999999999999,73.5,12.1,5.800000000000001,114.16766280991735,-0.39999999999997726,3.9000000000000004
12.0,19.1,4.8,63.0,26.0,28.0,74.0,63.0,1017.6499397983052,1015.2558888309618,15.5,16.9,8,25,2.1931010928961747,1.0,0.0,0.0,0.0,8.879999999999999,68.5,15.55,7.100000000000001,145.3734906446281,-2.3940509673434462,1.3999999999999986
15.6,21.9,4.8,33.0,6.0,2.0,100.0,95.0,1017.6499397983052,1015.2558888309618,16.5,20.3,11,5,2.1931010928961747,1.0,0.0,0.0,0.0,15.6,97.5,18.75,6.299999999999999,166.68478770247933,-2.3940509673434462,3.8000000000000007
12.4,22.9,4.8,43.0,13.0,20.0,97.0,60.0,1024.8,1024.2,13.3,20.6,1,15,2.1931010928961747,1.0,0.0,0.0,0.0,12.028,78.5,17.65,10.499999999999998,174.29596522314048,-0.599999999999909,7.300000000000001
17.4,29.1,4.8,98.0,4.0,17.0,83.0,69.0,1004.8,1001.7,22.0,28.5,1,30,2.1931010928961747,1.0,0.0,0.0,0.0,14.441999999999998,76.0,23.25,11.700000000000003,221.48526585123966,-3.099999999999909,6.5
16.5,28.9,4.8,33.0,4.0,20.0,100.0,40.0,1004.2,1003.8,20.5,28.4,1,31,2.1931010928961747,1.0,0.0,0.0,0.0,16.5,70.0,22.7,12.399999999999999,219.9630303471074,-0.40000000000009095,7.899999999999999
11.8,19.2,4.8,41.0,6.0,20.0,100.0,59.0,999.4,994.5,13.5,16.4,6,20,2.1931010928961747,1.0,0.0,0.0,0.0,11.8,79.5,15.5,7.399999999999999,146.1346083966942,-4.899999999999977,2.8999999999999986
7.8,16.7,4.8,41.0,7.0,17.0,86.0,49.0,1010.9,1010.4,10.0,15.3,8,25,2.1931010928961747,1.0,0.0,0.0,0.0,6.708,67.5,12.25,8.899999999999999,127.10666459504131,-0.5,5.300000000000001
12.6,19.4,4.8,50.0,31.0,15.0,63.0,57.0,998.5,1005.7,16.4,18.0,9,3,2.1931010928961747,1.0,0.0,0.0,0.0,7.938,60.0,16.0,6.799999999999999,147.65684390082643,7.2000000000000455,1.6000000000000014
20.0,25.4,4.8,43.0,17.0,17.0,91.0,99.0,1022.3,1021.5,24.7,23.5,2,8,2.1931010928961747,1.0,0.0,0.0,0.0,18.2,95.0,22.7,5.399999999999999,193.32390902479335,-0.7999999999999545,-1.1999999999999993
17.2,24.7,4.8,28.0,9.0,15.0,93.0,68.0,1022.4,1021.8,20.2,23.0,2,26,2.1931010928961747,1.0,0.0,0.0,0.0,15.996,80.5,20.95,7.5,187.99608476033055,-0.6000000000000227,2.8000000000000007
18.9,23.0,4.8,28.0,9.0,17.0,100.0,100.0,1016.2,1013.4,19.3,21.8,3,4,2.1931010928961747,1.0,0.0,0.0,0.0,18.9,100.0,20.95,4.100000000000001,175.0570829752066,-2.800000000000068,2.5
19.7,21.7,4.8,48.0,19.0,22.0,100.0,98.0,1019.3,1021.4,20.6,20.6,3,17,2.1931010928961747,1.0,0.0,0.0,0.0,19.7,99.0,20.7,2.0,165.1625521983471,2.1000000000000227,0.0
12.5,23.2,4.8,35.0,19.0,11.0,68.88083133761887,51.5391158755046,1016.9,1015.3,15.8,22.4,3,31,2.1931010928961747,1.0,0.0,0.0,0.0,8.610103917202359,60.20997360656173,17.85,10.7,176.57931847933884,-1.6000000000000227,6.599999999999998
12.2,16.2,4.8,28.0,13.0,11.0,99.0,83.0,1032.6,1030.9,13.8,15.3,6,10,2.1931010928961747,1.0,0.0,0.0,0.0,12.078,91.0,14.2,4.0,123.30107583471073,-1.699999999999818,1.5
16.1,19.1,6.6,54.0,28.0,19.0,81.0,93.0,1014.3,1013.2,17.1,17.0,2,14,1.1273092369477913,1.0,0.0,0.0,0.0,13.041000000000002,87.0,17.6,3.0,0.0,-1.099999999999909,-0.10000000000000142
15.9,20.8,3.0,44.0,15.0,19.0,94.0,77.0,1011.9,1010.2,16.6,20.6,2,17,1.1273092369477913,1.0,0.0,0.0,0.0,14.946,85.5,18.35,4.9,6.24,-1.6999999999999318,4.0
9.2,14.6,0.8,20.0,11.0,6.0,96.0,94.0,1006.7,1005.6,11.0,12.3,6,27,1.1273092369477913,1.0,0.0,0.0,0.0,8.831999999999999,95.0,11.899999999999999,5.4,11.68,-1.1000000000000227,1.3000000000000007
11.7,23.7,4.0,46.0,24.0,24.0,75.0,55.0,1020.4,1018.4,15.5,22.2,10,27,1.1273092369477913,1.0,0.0,0.0,0.0,8.774999999999999,65.0,17.7,12.0,139.83,-2.0,6.699999999999999
19.2,29.6,4.6,57.0,6.0,19.0,99.0,53.0,1006.9,1003.8,19.8,29.3,2,4,1.1273092369477913,1.0,0.0,0.0,0.0,19.008,76.0,24.4,10.400000000000002,68.08,-3.1000000000000227,9.5
20.1,23.6,5.6,24.0,9.0,9.0,97.0,92.0,1010.0,1007.7,21.4,22.5,2,13,1.1273092369477913,1.0,0.0,0.0,0.0,19.497,94.5,21.85,3.5,0.0,-2.2999999999999545,1.1000000000000014
21.1,26.5,1.7,44.0,19.0,13.0,96.0,76.0,1002.8,1004.7,22.5,24.5,2,14,1.1273092369477913,1.0,0.0,0.0,0.0,20.256,86.0,23.8,5.399999999999999,106.0,1.900000000000091,2.0
7.4,14.9,1.0,56.0,19.0,20.0,70.0,48.0,1017.3,1016.8,9.8,14.4,7,14,1.1273092369477913,1.0,0.0,0.0,0.0,5.18,59.0,11.15,7.5,126.65,-0.5,4.6
11.5,16.7,1.4,39.0,17.0,19.0,82.0,51.0,1019.4,1020.2,12.5,16.4,7,31,1.1273092369477913,1.0,0.0,0.0,0.0,9.43,66.5,14.1,5.199999999999999,127.10666459504131,0.8000000000000682,3.8999999999999986
18.3,19.0,4.0,78.0,28.0,24.0,98.0,88.0,991.7,993.8,18.7,15.3,10,15,1.1273092369477913,1.0,0.0,0.0,0.0,17.934,93.0,18.65,0.6999999999999993,144.61237289256198,2.099999999999909,-3.3999999999999986
19.9,24.7,3.0,28.0,4.0,11.0,91.0,85.0,1014.5,1013.7,21.4,22.9,11,14,1.1273092369477913,1.0,0.0,0.0,0.0,18.108999999999998,88.0,22.299999999999997,4.800000000000001,187.99608476033055,-0.7999999999999545,1.5
15.6,27.9,7.2,43.0,17.0,17.0,56.0,39.0,1020.9,1017.7,22.3,26.8,11,22,1.1273092369477913,1.0,0.0,0.0,0.0,8.736,47.5,21.75,12.299999999999999,212.35185282644625,-3.199999999999932,4.5
14.2,20.1,3.4,31.0,17.0,17.0,99.0,74.0,1009.7,1009.5,14.2,18.0,11,28,1.1273092369477913,1.0,0.0,0.0,0.0,14.058,86.5,17.15,5.900000000000002,152.98466816528926,-0.20000000000004547,3.8000000000000007
20.0,32.0,2.6,43.0,15.0,20.0,85.0,58.0,1009.8,1007.3,24.7,30.8,12,9,1.1273092369477913,1.0,0.0,0.0,0.0,17.0,71.5,26.0,12.0,243.557680661157,-2.5,6.100000000000001
10.0,17.8,3.2,44.0,13.0,13.0,88.0,57.0,1010.2,1008.2,12.2,16.2,5,23,1.1273092369477913,1.0,0.0,0.0,0.0,8.8,72.5,13.9,7.800000000000001,135.4789598677686,-2.0,4.0
11.6,25.1,0.6,48.0,13.0,19.0,87.0,37.0,1014.7,1013.3,14.0,23.6,11,23,1.1273092369477913,1.0,0.0,0.0,0.0,10.092,62.0,18.35,13.500000000000002,191.04055576859503,-1.400000000000091,9.600000000000001
19.0,28.3,4.6,44.0,19.0,24.0,83.0,57.0,1009.1,1006.7,21.9,27.3,1,25,1.1273092369477913,1.0,0.0,0.0,0.0,15.77,70.0,23.65,9.3,215.39632383471073,-2.3999999999999773,5.400000000000002
19.5,22.7,2.0,52.0,22.0,22.0,93.0,92.0,1009.1,1007.1,20.2,20.3,1,28,1.1273092369477913,1.0,0.0,0.0,0.0,18.135,92.5,21.1,3.1999999999999993,172.77372971900826,-2.0,0.10000000000000142
19.9,32.9,0.6,44.0,17.0,15.0,88.0,59.0,1001.0,999.0,23.8,31.6,1,30,1.1273092369477913,1.0,0.0,0.0,0.0,17.512,73.5,26.4,13.0,250.40774042975204,-2.0,7.800000000000001
21.5,33.3,5.6,39.0,17.0,11.0,80.0,42.0,1010.3,1007.1,24.4,32.3,2,29,1.1273092369477913,1.0,0.0,0.0,0.0,17.2,61.0,27.4,11.799999999999997,253.4522114380165,-3.199999999999932,7.899999999999999
19.1,31.4,1.8,52.0,20.0,28.0,96.0,65.0,1008.2,1007.1,20.5,28.8,3,3,1.1273092369477913,1.0,0.0,0.0,0.0,18.336000000000002,80.5,25.25,12.299999999999997,238.9909741487603,-1.1000000000000227,8.3
13.0,21.1,2.6,46.0,13.0,26.0,96.0,68.0,1010.6,1010.6,14.0,20.6,3,1,1.1273092369477913,1.0,0.0,0.0,0.0,12.48,82.0,17.05,8.100000000000001,160.59584568595042,0.0,6.600000000000001
12.9,18.1,2.4,35.0,13.0,11.0,97.0,74.0,1011.8,1008.5,13.4,16.1,6,12,1.1273092369477913,1.0,0.0,0.0,0.0,12.513,85.5,15.5,5.200000000000001,137.76231312396695,-3.2999999999999545,2.700000000000001
17.5,23.9,0.2,26.0,9.0,11.0,97.0,74.0,1014.5,1013.3,18.2,22.6,3,1,1.1273092369477913,1.0,0.0,0.0,0.0,16.974999999999998,85.5,20.7,6.399999999999999,181.90714274380164,-1.2000000000000455,4.400000000000002
11.7,14.9,1.8,22.0,9.0,11.0,94.0,90.0,1018.2,1016.8,12.5,13.8,6,1,1.1273092369477913,1.0,0.0,0.0,0.0,10.998,92.0,13.3,3.200000000000001,113.40654505785123,-1.400000000000091,1.3000000000000007
7.2,12.7,2.0,37.0,20.0,19.0,97.0,77.0,1007.4,1007.8,8.7,12.4,8,17,1.1273092369477913,1.0,0.0,0.0,0.0,6.984,87.0,9.95,5.499999999999999,96.66195451239668,0.39999999999997726,3.700000000000001
20.4,25.2,1.4,33.0,20.0,9.0,96.0,81.0,1008.7,1006.7,20.5,24.8,1,11,1.1273092369477913,1.0,0.0,0.0,0.0,19.584,88.5,22.799999999999997,4.800000000000001,191.80167352066113,-2.0,4.300000000000001
8.1,13.6,2.6,31.0,19.0,17.0,89.0,79.0,1024.0,1024.2,9.0,12.4,5,22,1.1273092369477913,1.0,0.0,0.0,0.0,7.209,84.0,10.85,5.5,103.51201428099172,0.20000000000004547,3.4000000000000004
12.3,17.5,0.6,22.0,11.0,7.0,98.0,88.0,1018.3,1014.2,15.1,17.4,6,16,1.1273092369477913,1.0,0.0,0.0,0.0,12.054,93.0,14.9,5.199999999999999,133.19560661157024,-4.099999999999909,2.299999999999999
19.6,24.8,6.4,33.0,20.0,13.0,81.0,91.0,1014.6,1013.1,20.0,21.1,3,16,1.1273092369477913,1.0,0.0,0.0,0.0,15.876000000000003,86.0,22.200000000000003,5.199999999999999,188.75720251239667,-1.5,1.1000000000000014
18.7,29.9,3.0,33.0,19.0,6.0,70.0,49.0,1012.1,1007.9,21.9,29.3,3,17,1.1273092369477913,1.0,0.0,0.0,0.0,13.089999999999998,59.5,24.299999999999997,11.2,227.57420786776856,-4.2000000000000455,7.400000000000002
16.5,25.9,2.4,31.0,15.0,11.0,82.0,59.0,1018.0,1014.8,19.9,25.3,4,30,1.1273092369477913,1.0,0.0,0.0,0.0,13.53,70.5,21.2,9.399999999999999,197.12949778512393,-3.2000000000000455,5.400000000000002
16.5,21.2,2.0,52.0,24.0,30.0,96.0,42.0,1005.7,1006.2,18.8,19.0,5,9,1.1273092369477913,1.0,0.0,0.0,0.0,15.84,69.0,18.85,4.699999999999999,161.35696343801652,0.5,0.1999999999999993
11.3,12.0,2.8,39.0,19.0,20.0,97.0,96.0,1010.0,1007.9,11.4,11.6,6,4,1.1273092369477913,1.0,0.0,0.0,0.0,10.961,96.5,11.65,0.6999999999999993,91.33413024793387,-2.1000000000000227,0.1999999999999993
10.1,14.3,1.6,50.0,26.0,26.0,85.0,66.0,1007.5,1006.7,10.5,13.7,6,20,1.1273092369477913,1.0,0.0,0.0,0.0,8.584999999999999,75.5,12.2,4.200000000000001,108.83983854545454,-0.7999999999999545,3.1999999999999993
13.3,21.6,1.2,35.0,9.0,13.0,97.0,51.0,1019.3,1017.4,14.1,20.3,8,31,1.1273092369477913,1.0,0.0,0.0,0.0,12.901,74.0,17.450000000000003,8.3,164.401434446281,-1.8999999999999773,6.200000000000001
13.0,16.0,4.8,52.0,13.0,22.0,97.0,97.0,1004.4,995.8,13.7,16.3,9,2,1.1273092369477913,1.0,0.0,0.0,0.0,12.61,97.0,14.5,3.0,121.7788403305785,-8.600000000000023,2.6000000000000014
7.0,17.0,2.8,31.0,17.0,19.0,84.0,43.0,1019.9,1018.3,11.0,16.7,9,10,1.1273092369477913,1.0,0.0,0.0,0.0,5.88,63.5,12.0,10.0,129.39001785123966,-1.6000000000000227,5.699999999999999
18.6,22.5,3.2,59.0,9.0,24.0,90.0,83.0,1017.8,1012.6,18.6,20.8,2,14,5.061496782932611,1.0,0.0,0.0,0.0,16.740000000000002,86.5,20.55,3.8999999999999986,0.0,-5.199999999999932,2.1999999999999993
18.3,24.8,3.4,57.0,28.0,31.0,95.0,74.0,1007.2,1006.7,19.2,23.3,2,15,5.061496782932611,1.0,0.0,0.0,0.0,17.385,84.5,21.55,6.5,153.76000000000002,-0.5,4.100000000000001
20.7,27.3,5.8,24.0,11.0,17.0,95.0,67.0,1017.9,1015.4,21.2,26.8,3,3,5.061496782932611,1.0,0.0,0.0,0.0,19.665,81.0,24.0,6.600000000000001,141.96,-2.5,5.600000000000001
19.8,27.1,8.6,35.0,17.0,22.0,83.0,60.0,1018.9,1017.9,22.0,26.0,3,10,5.061496782932611,1.0,0.0,0.0,0.0,16.434,71.5,23.450000000000003,7.300000000000001,243.9,-1.0,4.0
17.9,23.6,4.4,31.0,13.0,7.0,82.0,88.0,1022.7,1021.5,20.2,20.0,4,7,5.061496782932611,1.0,0.0,0.0,0.0,14.677999999999997,85.0,20.75,5.700000000000003,80.24000000000001,-1.2000000000000455,-0.1999999999999993
19.0,24.2,1.0,22.0,0.0,9.0,93.0,91.0,1014.8,1011.0,21.3,22.8,4,14,5.061496782932611,1.0,0.0,0.0,0.0,17.67,92.0,21.6,5.199999999999999,72.6,-3.7999999999999545,1.5
16.4,22.6,4.6,31.0,26.0,28.0,66.0,56.0,1019.3,1016.5,20.0,22.2,4,23,5.061496782932611,1.0,0.0,0.0,0.0,10.824,61.0,19.5,6.200000000000003,207.92,-2.7999999999999545,2.1999999999999993
15.1,20.3,5.4,33.0,19.0,11.0,91.0,84.0,1027.7,1023.9,16.4,18.2,5,6,5.061496782932611,1.0,0.0,0.0,0.0,13.741,87.5,17.7,5.200000000000001,52.78,-3.800000000000068,1.8000000000000007
15.4,19.5,4.0,76.0,41.0,35.0,80.0,82.0,1015.7,1013.6,18.4,18.1,5,21,5.061496782932611,1.0,0.0,0.0,0.0,12.32,81.0,17.45,4.1,0.0,-2.1000000000000227,-0.29999999999999716
19.4,26.4,7.4,39.0,13.0,9.0,96.0,77.0,1017.6499397983052,1015.2558888309618,22.0,25.4,12,15,5.061496782932611,1.0,0.0,0.0,0.0,18.624,86.5,22.9,7.0,205.92,-2.3940509673434462,3.3999999999999986
20.8,23.0,4.2,28.0,13.0,11.0,95.0,96.0,1020.3,1019.8,22.2,21.1,12,30,5.061496782932611,1.0,0.0,0.0,0.0,19.759999999999998,95.5,21.9,2.1999999999999993,0.0,-0.5,-1.0999999999999979
19.5,25.4,1.4,20.0,9.0,9.0,85.0,80.0,1019.3,1017.4,22.7,24.9,12,31,5.061496782932611,1.0,0.0,0.0,0.0,16.575,82.5,22.45,5.899999999999999,25.4,-1.8999999999999773,2.1999999999999993
21.5,27.7,6.6,35.0,13.0,17.0,88.0,79.0,1011.3,1009.2,24.2,26.5,2,4,5.061496782932611,1.0,0.0,0.0,0.0,18.92,83.5,24.6,6.199999999999999,207.75,-2.099999999999909,2.3000000000000007
17.6,24.1,2.2,44.0,24.0,11.0,95.0,87.0,1015.7,1014.8,19.1,21.4,3,3,5.061496782932611,1.0,0.0,0.0,0.0,16.72,91.0,20.85,6.5,0.0,-0.900000000000091,2.299999999999997
17.0,24.8,4.6,43.0,17.0,26.0,96.0,58.0,1031.0,1028.5,17.5,24.4,3,13,5.061496782932611,1.0,0.0,0.0,0.0,16.32,77.0,20.9,7.800000000000001,141.36,-2.5,6.899999999999999
13.9,20.7,0.6,52.0,20.0,28.0,79.0,79.0,1011.8,1008.9,16.9,17.9,6,4,5.061496782932611,1.0,0.0,0.0,0.0,10.981000000000002,79.0,17.3,6.799999999999999,120.05999999999999,-2.8999999999999773,1.0
10.2,17.5,5.0,35.0,20.0,17.0,74.0,88.0,1033.8,1030.7,15.2,16.0,7,27,5.061496782932611,1.0,0.0,0.0,0.0,7.547999999999999,81.0,13.85,7.300000000000001,57.75,-3.099999999999909,0.8000000000000007
12.3,22.4,0.2,20.0,7.0,9.0,76.0,74.0,1021.2,1017.1,17.1,20.2,7,29,5.061496782932611,1.0,0.0,0.0,0.0,9.348,75.0,17.35,10.099999999999998,116.47999999999999,-4.100000000000023,3.099999999999998
15.2,21.5,5.0,50.0,28.0,6.0,66.0,92.0,1030.9,1030.3,19.1,17.6,10,11,5.061496782932611,1.0,0.0,0.0,0.0,10.032,79.0,18.35,6.300000000000001,47.300000000000004,-0.6000000000001364,-1.5
15.4,20.6,3.0,33.0,13.0,20.0,94.0,73.0,1018.4,1016.8,16.1,20.0,10,25,5.061496782932611,1.0,0.0,0.0,0.0,14.475999999999999,83.5,18.0,5.200000000000001,127.72000000000001,-1.6000000000000227,3.8999999999999986
12.4,23.2,6.4,39.0,9.0,30.0,75.0,68.0,1021.3,1018.6,18.3,22.2,11,7,5.061496782932611,1.0,0.0,0.0,0.0,9.3,71.5,17.8,10.799999999999999,220.4,-2.699999999999932,3.8999999999999986
19.8,26.3,5.8,35.0,22.0,19.0,74.0,76.0,1013.7,1012.0,24.1,25.5,12,14,5.061496782932611,1.0,0.0,0.0,0.0,14.652000000000001,75.0,23.05,6.5,186.73,-1.7000000000000455,1.3999999999999986
19.5,24.4,10.0,31.0,20.0,13.0,97.0,89.0,1016.7,1013.2,19.9,23.3,12,25,5.061496782932611,1.0,0.0,0.0,0.0,18.915,93.0,21.95,4.899999999999999,0.0,-3.5,3.400000000000002
18.5,22.5,5.8,50.0,20.0,11.0,95.0,84.0,1016.2,1017.1,18.9,20.2,12,28,5.061496782932611,1.0,0.0,0.0,0.0,17.575,89.5,20.5,4.0,0.0,0.8999999999999773,1.3000000000000007
18.4,26.6,1.0,56.0,7.0,17.0,95.0,65.0,1011.6,1010.5,20.1,26.1,1,7,5.061496782932611,1.0,0.0,0.0,0.0,17.479999999999997,80.0,22.5,8.200000000000003,133.0,-1.1000000000000227,6.0
19.8,26.0,7.8,41.0,28.0,15.0,78.0,68.0,1011.6,1011.4,22.5,25.1,1,20,5.061496782932611,1.0,0.0,0.0,0.0,15.444,73.0,22.9,6.199999999999999,213.2,-0.20000000000004547,2.6000000000000014
20.6,23.2,3.0,44.0,24.0,19.0,96.0,92.0,1018.3,1019.1,20.6,20.4,2,14,5.061496782932611,1.0,0.0,0.0,0.0,19.776,94.0,21.9,2.599999999999998,18.56,0.8000000000000682,-0.20000000000000284
19.2,26.4,0.0,33.0,19.0,24.0,93.0,65.0,1020.2,1019.0,21.3,25.7,2,15,5.061496782932611,1.0,0.0,0.0,0.0,17.856,79.0,22.799999999999997,7.199999999999999,55.44,-1.2000000000000455,4.399999999999999
20.4,22.3,2.6,70.0,22.0,31.0,95.0,80.0,1016.9,1018.7,20.8,21.1,3,5,5.061496782932611,1.0,0.0,0.0,0.0,19.38,87.5,21.35,1.9000000000000021,2.23,1.8000000000000682,0.3000000000000007
11.2,14.2,3.2,48.0,15.0,15.0,95.0,74.0,1019.3,1014.2,12.4,13.5,5,30,5.061496782932611,1.0,0.0,0.0,0.0,10.639999999999999,84.5,12.7,3.0,0.0,-5.099999999999909,1.0999999999999996
13.6,20.1,6.8,76.0,35.0,41.0,81.0,77.0,1017.3,1016.3,16.4,19.0,6,1,5.061496782932611,1.0,0.0,0.0,0.0,11.016,79.0,16.85,6.500000000000002,44.220000000000006,-1.0,2.6000000000000014
12.6,15.6,1.8,57.0,22.0,20.0,91.0,96.0,1019.9,1016.5,12.8,13.3,6,12,5.061496782932611,1.0,0.0,0.0,0.0,11.466,93.5,14.1,3.0,0.0,-3.3999999999999773,0.5
11.8,19.3,3.4,48.0,11.0,15.0,88.0,89.0,1015.3,1014.1,15.3,17.3,6,15,5.061496782932611,1.0,0.0,0.0,0.0,10.384,88.5,15.55,7.5,88.78,-1.1999999999999318,2.0
12.6,18.6,2.2,37.0,20.0,19.0,74.0,62.0,1025.2,1022.6,15.9,18.1,7,2,5.061496782932611,1.0,0.0,0.0,0.0,9.324,68.0,15.600000000000001,6.000000000000002,171.12,-2.6000000000000227,2.200000000000001
12.6,17.9,4.2,43.0,17.0,28.0,94.0,79.0,1032.3,1028.9,13.6,17.3,8,23,5.061496782932611,1.0,0.0,0.0,0.0,11.844,86.5,15.25,5.299999999999999,12.529999999999998,-3.3999999999998636,3.700000000000001
12.2,20.9,0.6,35.0,17.0,15.0,70.0,62.0,1019.7,1017.2,17.3,20.0,8,28,5.061496782932611,1.0,0.0,0.0,0.0,8.54,66.0,16.549999999999997,8.7,223.62999999999997,-2.5,2.6999999999999993
11.4,18.9,3.2,52.0,28.0,37.0,61.0,64.0,1019.2,1018.4,16.1,17.3,10,3,5.061496782932611,1.0,0.0,0.0,0.0,6.954,62.5,15.149999999999999,7.499999999999998,132.29999999999998,-0.8000000000000682,1.1999999999999993
16.5,19.4,6.4,37.0,20.0,15.0,77.0,77.0,1021.9,1020.5,17.3,18.1,10,13,5.061496782932611,1.0,0.0,0.0,0.0,12.705,77.0,17.95,2.8999999999999986,11.639999999999999,-1.3999999999999773,0.8000000000000007
20.9,27.5,2.6,48.0,26.0,26.0,76.0,90.0,1012.1,1009.7,23.8,22.7,11,26,5.061496782932611,1.0,0.0,0.0,0.0,15.883999999999999,83.0,24.2,6.600000000000001,88.0,-2.3999999999999773,-1.1000000000000014
16.6,24.4,0.4,35.0,19.0,20.0,59.0,58.0,1011.8,1010.6,22.7,22.8,12,8,5.061496782932611,1.0,0.0,0.0,0.0,9.794,58.5,20.5,7.799999999999997,209.83999999999997,-1.1999999999999318,0.10000000000000142
20.0,24.4,5.2,52.0,35.0,30.0,89.0,87.0,1017.8,1016.5,20.6,22.5,1,23,5.061496782932611,1.0,0.0,0.0,0.0,17.8,88.0,22.2,4.399999999999999,4.88,-1.2999999999999545,1.8999999999999986
21.3,23.5,2.8,57.0,26.0,30.0,90.0,93.0,1011.9,1009.9,23.3,22.1,1,25,5.061496782932611,1.0,0.0,0.0,0.0,19.17,91.5,22.4,2.1999999999999993,2.35,-2.0,-1.1999999999999993
18.7,26.6,9.6,56.0,11.0,9.0,90.0,76.0,1016.5,1014.6,22.6,24.9,2,13,5.061496782932611,1.0,0.0,0.0,0.0,16.83,83.0,22.65,7.900000000000002,191.52,-1.8999999999999773,2.299999999999997
21.0,27.6,9.4,50.0,15.0,30.0,85.0,84.0,1006.9,1007.8,22.3,23.4,2,21,5.061496782932611,1.0,0.0,0.0,0.0,17.849999999999998,84.5,24.3,6.600000000000001,165.60000000000002,0.8999999999999773,1.0999999999999979
19.0,22.8,4.8,39.0,13.0,9.0,96.0,92.0,1019.0,1017.0,19.3,21.0,3,3,5.061496782932611,1.0,0.0,0.0,0.0,18.24,94.0,20.9,3.8000000000000007,20.52,-2.0,1.6999999999999993
16.6,22.7,1.8,30.0,13.0,11.0,88.0,72.0,1018.5,1016.1,18.2,22.5,4,18,5.061496782932611,1.0,0.0,0.0,0.0,14.608,80.0,19.65,6.099999999999998,97.61,-2.3999999999999773,4.300000000000001
13.6,17.0,2.6,39.0,24.0,20.0,83.0,84.0,1032.2,1030.0,14.8,16.4,5,30,5.061496782932611,1.0,0.0,0.0,0.0,11.287999999999998,83.5,15.3,3.4000000000000004,17.0,-2.2000000000000455,1.5999999999999979
12.0,14.8,2.4,52.0,26.0,26.0,93.0,92.0,1017.3,1013.7,13.1,13.8,6,11,5.061496782932611,1.0,0.0,0.0,0.0,11.16,92.5,13.4,2.8000000000000007,0.0,-3.599999999999909,0.7000000000000011
13.6,18.3,2.8,48.0,22.0,19.0,89.0,80.0,1017.4,1015.5,15.0,17.2,6,13,5.061496782932611,1.0,0.0,0.0,0.0,12.104,84.5,15.95,4.700000000000001,65.88000000000001,-1.8999999999999773,2.1999999999999993
12.6,17.3,1.0,48.0,19.0,20.0,93.0,86.0,1023.3,1018.5,13.6,16.2,6,28,5.061496782932611,1.0,0.0,0.0,0.0,11.718,89.5,14.95,4.700000000000001,131.67337110743802,-4.7999999999999545,2.5999999999999996
13.2,19.7,0.8,30.0,20.0,17.0,87.0,75.0,1015.5,1012.0,16.1,18.9,6,29,5.061496782932611,1.0,0.0,0.0,0.0,11.484,81.0,16.45,6.5,149.94019715702478,-3.5,2.799999999999997
